file,loc,blank,comment,cc
tests/deepspeed/test_model_zoo.py,192,55,126,14
tests/models/ministral/test_modeling_ministral.py,192,37,25,21
src/transformers/models/hunyuan_v1_moe/modular_hunyuan_v1_moe.py,191,53,29,60
src/transformers/models/internvl/processing_internvl.py,191,37,85,36
src/transformers/models/nllb/tokenization_nllb.py,191,72,131,48
src/transformers/models/qwen3_moe/modular_qwen3_moe.py,191,56,48,45
src/transformers/models/qwen3_vl/processing_qwen3_vl.py,191,40,97,52
tests/models/rembert/test_tokenization_rembert.py,191,38,19,16
tests/models/sam2/test_image_processing_sam2.py,191,31,21,22
tests/models/swiftformer/test_modeling_swiftformer.py,191,52,24,30
utils/check_inits.py,191,57,107,70
src/transformers/models/biogpt/tokenization_biogpt.py,190,55,86,51
src/transformers/models/deprecated/vit_hybrid/image_processing_vit_hybrid.py,190,33,118,46
src/transformers/models/gpt2/tokenization_gpt2.py,190,56,88,56
tests/models/cohere/test_modeling_cohere.py,190,40,20,23
tests/models/dinov3_vit/test_modeling_dinov3_vit.py,190,44,22,29
tests/models/timm_backbone/test_modeling_timm_backbone.py,190,56,24,37
tests/quantization/fbgemm_fp8/test_fbgemm_fp8.py,190,57,54,28
tests/tokenization/test_tokenization_fast.py,190,45,37,33
src/transformers/models/bark/processing_bark.py,189,54,97,45
src/transformers/models/deberta/tokenization_deberta.py,189,55,122,60
src/transformers/models/edgetam_video/configuration_edgetam_video.py,189,38,208,25
src/transformers/models/siglip/tokenization_siglip.py,189,64,127,48
src/transformers/models/xlnet/tokenization_xlnet.py,189,70,128,52
tests/models/auto/test_image_processing_auto.py,189,46,32,20
tests/models/bitnet/test_modeling_bitnet.py,189,28,18,20
tests/models/efficientnet/test_modeling_efficientnet.py,189,50,24,31
tests/repo_utils/test_check_copies.py,189,97,168,12
utils/add_dates.py,189,70,36,53
examples/modular-transformers/modeling_my_new_model2.py,188,44,35,31
src/transformers/models/aya_vision/modular_aya_vision.py,188,43,66,39
src/transformers/models/chinese_clip/configuration_chinese_clip.py,188,65,170,52
src/transformers/models/mbart/tokenization_mbart.py,188,69,85,49
utils/fetch_hub_objects_for_ci.py,188,22,7,3
benchmark/benchmark.py,187,56,81,23
src/transformers/integrations/fbgemm_fp8.py,187,39,58,31
src/transformers/models/auto/video_processing_auto.py,187,61,145,44
src/transformers/models/poolformer/image_processing_poolformer.py,187,36,137,58
src/transformers/models/qwen2/modular_qwen2.py,187,48,9,50
src/transformers/models/smollm3/modular_smollm3.py,187,49,125,45
src/transformers/models/vision_text_dual_encoder/modeling_vision_text_dual_encoder.py,187,75,146,39
src/transformers/models/whisper/feature_extraction_whisper.py,187,51,112,48
tests/models/florence2/test_processing_florence2.py,187,34,25,14
tests/models/hgnet_v2/test_modeling_hgnet_v2.py,187,46,24,28
tests/pipelines/test_pipelines_audio_classification.py,187,40,23,14
src/transformers/models/phi3/modular_phi3.py,186,47,39,32
src/transformers/models/zoedepth/image_processing_zoedepth_fast.py,186,42,82,39
src/transformers/pipelines/audio_utils.py,186,33,78,41
src/transformers/quantizers/quantizer_hqq.py,186,49,41,59
tests/models/zoedepth/test_image_processing_zoedepth.py,186,44,21,28
src/transformers/feature_extraction_sequence_utils.py,185,59,127,76
src/transformers/integrations/flex_attention.py,185,51,100,34
src/transformers/models/colqwen2/processing_colqwen2.py,185,73,149,53
src/transformers/models/efficientnet/image_processing_efficientnet.py,185,38,146,50
src/transformers/pipelines/text2text_generation.py,185,74,151,69
tests/models/decision_transformer/test_modeling_decision_transformer.py,185,39,21,21
tests/models/glm4v/test_image_processing_glm4v.py,185,38,31,40
tests/models/mobilenet_v1/test_modeling_mobilenet_v1.py,185,51,22,31
src/transformers/models/nougat/image_processing_nougat_fast.py,184,50,80,32
src/transformers/models/smolvlm/modular_smolvlm.py,184,70,157,45
tests/optimization/test_optimization.py,184,29,18,30
src/transformers/models/clip/configuration_clip.py,183,65,163,52
src/transformers/models/glm4v/video_processing_glm4v.py,183,29,40,33
src/transformers/models/mbart50/tokenization_mbart50.py,183,66,110,50
tests/models/cpmant/test_modeling_cpmant.py,183,35,15,24
src/transformers/models/sam_hq/processing_samhq.py,182,54,80,48
tests/repo_utils/test_tests_fetcher.py,182,118,488,112
src/transformers/models/bridgetower/image_processing_bridgetower_fast.py,181,37,62,24
src/transformers/models/data2vec/modular_data2vec_audio.py,181,62,24,66
src/transformers/models/perceiver/image_processing_perceiver.py,181,35,137,45
src/transformers/models/siglip2/image_processing_siglip2.py,181,45,118,45
src/transformers/utils/logging.py,181,123,105,61
tests/quantization/finegrained_fp8/test_fp8.py,181,49,57,29
examples/quantization/custom_quantization_int8_example.py,180,47,25,58
src/transformers/models/kosmos2_5/image_processing_kosmos2_5.py,180,52,121,24
src/transformers/models/phobert/tokenization_phobert.py,180,65,106,49
tests/models/dia/test_processing_dia.py,180,55,25,24
tests/models/poolformer/test_modeling_poolformer.py,180,49,19,29
tests/models/pop2piano/test_processing_pop2piano.py,180,46,19,24
src/transformers/integrations/hub_kernels.py,179,21,28,18
src/transformers/models/dpt/modular_dpt.py,179,44,76,27
src/transformers/models/gemma3n/feature_extraction_gemma3n.py,179,54,105,40
tests/models/mgp_str/test_modeling_mgp_str.py,179,51,18,28
src/transformers/models/cohere2_vision/image_processing_cohere2_vision_fast.py,178,39,89,32
src/transformers/models/rt_detr_v2/configuration_rt_detr_v2.py,178,25,184,13
tests/models/qwen2_moe/test_modeling_qwen2_moe.py,178,38,35,19
src/transformers/models/lfm2_vl/processing_lfm2_vl.py,177,44,48,42
src/transformers/models/rt_detr/configuration_rt_detr.py,177,24,171,12
src/transformers/models/superpoint/image_processing_superpoint.py,177,53,122,54
src/transformers/models/vipllava/modular_vipllava.py,177,42,59,44
src/transformers/quantizers/base.py,177,68,147,60
tests/models/m2m_100/test_tokenization_m2m_100.py,177,47,21,29
src/transformers/data/datasets/squad.py,176,28,26,27
src/transformers/models/chameleon/image_processing_chameleon.py,176,37,128,48
src/transformers/models/deprecated/efficientformer/image_processing_efficientformer.py,176,31,117,48
tests/models/llava/test_image_processing_llava.py,176,35,27,27
src/transformers/models/clvp/configuration_clvp.py,175,63,201,24
src/transformers/models/colpali/processing_colpali.py,175,70,165,40
src/transformers/models/llava_next/image_processing_llava_next_fast.py,175,37,69,30
src/transformers/models/ministral/modular_ministral.py,175,51,71,40
tests/models/recurrent_gemma/test_modeling_recurrent_gemma.py,175,51,14,28
src/transformers/models/speecht5/configuration_speecht5.py,174,38,210,12
src/transformers/models/t5gemma/configuration_t5gemma.py,174,23,130,27
src/transformers/models/whisper/configuration_whisper.py,174,35,139,13
tests/models/auto/test_video_processing_auto.py,174,39,28,18
tests/models/janus/test_image_processing_janus.py,174,44,24,38
tests/models/pixtral/test_processing_pixtral.py,174,41,56,10
tests/models/regnet/test_modeling_regnet.py,174,48,24,29
src/transformers/models/convnext/image_processing_convnext.py,173,32,120,41
src/transformers/models/ctrl/tokenization_ctrl.py,173,37,41,34
src/transformers/models/starcoder2/modular_starcoder2.py,173,43,22,41
tests/models/cohere/test_tokenization_cohere.py,173,47,77,18
tests/pipelines/test_pipelines_text_classification.py,173,36,26,10
tests/quantization/compressed_tensors_integration/test_compressed_models.py,173,41,18,33
examples/legacy/pytorch-lightning/run_ner.py,172,28,16,38
src/transformers/models/gemma3/image_processing_gemma3_fast.py,172,31,55,29
src/transformers/models/paligemma/processing_paligemma.py,172,55,109,59
src/transformers/quantizers/quantizer_finegrained_fp8.py,172,44,12,55
src/transformers/models/bit/image_processing_bit.py,171,34,119,46
src/transformers/models/instructblipvideo/image_processing_instructblipvideo.py,171,35,126,36
src/transformers/models/speech_to_text/feature_extraction_speech_to_text.py,171,45,99,43
tests/models/deberta_v2/test_tokenization_deberta_v2.py,171,62,29,19
tests/models/dinov3_convnext/test_modeling_dinov3_convnext.py,171,48,24,27
tests/models/encodec/test_feature_extraction_encodec.py,171,45,36,28
examples/legacy/seq2seq/seq2seq_trainer.py,170,37,41,52
src/transformers/models/deepseek_vl/modular_deepseek_vl.py,170,73,90,60
src/transformers/pytorch_utils.py,170,79,131,45
tests/models/vit_msn/test_modeling_vit_msn.py,170,44,23,27
tests/pipelines/test_pipelines_zero_shot_image_classification.py,170,30,47,11
tests/utils/test_backbone_utils.py,170,47,55,20
src/transformers/models/fnet/tokenization_fnet.py,169,47,98,49
src/transformers/models/janus/image_processing_janus_fast.py,169,33,36,43
src/transformers/models/llava_next_video/processing_llava_next_video.py,169,38,99,37
tests/models/deepseek_v2/test_modeling_deepseek_v2.py,169,38,36,20
tests/quantization/aqlm_integration/test_aqlm.py,168,49,47,24
examples/legacy/multiple_choice/run_multiple_choice.py,167,36,40,23
src/transformers/models/bert/tokenization_bert_tf.py,167,26,66,47
src/transformers/models/csm/configuration_csm.py,167,37,236,38
src/transformers/models/gemma/tokenization_gemma.py,167,54,114,49
src/transformers/models/mllama/processing_mllama.py,167,70,145,65
src/transformers/models/seamless_m4t_v2/configuration_seamless_m4t_v2.py,167,32,226,3
tests/models/clvp/test_feature_extraction_clvp.py,167,42,31,40
tests/models/glm4/test_modeling_glm4.py,167,39,15,12
tests/models/xlnet/test_tokenization_xlnet.py,167,27,15,13
examples/pytorch/test_accelerate_examples.py,166,45,170,21
src/transformers/models/sam2_video/configuration_sam2_video.py,166,37,188,23
src/transformers/models/kosmos2_5/image_processing_kosmos2_5_fast.py,165,44,87,23
src/transformers/models/m2m_100/configuration_m2m_100.py,165,33,86,21
src/transformers/models/phi4_multimodal/feature_extraction_phi4_multimodal.py,165,43,76,33
src/transformers/models/esm/openfold_utils/feats.py,164,54,35,12
src/transformers/models/mobilenet_v1/image_processing_mobilenet_v1.py,164,28,115,42
tests/trainer/test_trainer_fsdp.py,164,22,17,22
tests/utils/test_import_structure.py,164,25,19,31
src/transformers/models/chinese_clip/image_processing_chinese_clip.py,163,33,118,42
src/transformers/models/clvp/number_normalizer.py,163,24,57,57
src/transformers/models/glm4v/processing_glm4v.py,163,41,91,46
src/transformers/models/layoutlmv2/image_processing_layoutlmv2.py,163,39,101,48
src/transformers/models/speech_to_text/tokenization_speech_to_text.py,163,58,74,42
src/transformers/models/voxtral/modular_voxtral.py,163,50,73,32
tests/models/exaone4/test_modeling_exaone4.py,163,32,23,15
tests/models/qwen3_moe/test_modeling_qwen3_moe.py,163,35,32,19
tests/models/vitpose/test_image_processing_vitpose.py,163,35,30,20
src/transformers/models/cpmant/tokenization_cpmant.py,162,47,63,50
src/transformers/models/qwen2_5_vl/configuration_qwen2_5_vl.py,162,38,162,42
src/transformers/models/vitmatte/modeling_vitmatte.py,162,63,71,51
tests/models/big_bird/test_tokenization_big_bird.py,162,43,28,16
tests/models/owlvit/test_processing_owlvit.py,162,67,17,20
tests/models/smollm3/test_modeling_smollm3.py,162,29,22,13
src/transformers/models/big_bird/tokenization_big_bird.py,161,48,94,47
src/transformers/models/cpm/tokenization_cpm.py,161,62,127,44
src/transformers/models/seamless_m4t/configuration_seamless_m4t.py,161,32,223,3
src/transformers/models/x_clip/configuration_x_clip.py,161,50,158,45
src/transformers/pipelines/pt_utils.py,161,45,117,82
tests/models/perceiver/test_image_processing_perceiver.py,161,35,31,31
tests/models/qwen2/test_tokenization_qwen2.py,161,33,39,19
tests/models/vivit/test_image_processing_vivit.py,160,38,30,23
tests/utils/test_masking_utils.py,160,45,41,12
src/transformers/models/edgetam/modular_edgetam.py,159,48,54,50
src/transformers/models/mistral/modular_mistral.py,159,39,1,44
src/transformers/models/poolformer/image_processing_poolformer_fast.py,159,27,62,41
tests/models/perception_lm/test_image_processing_perception_lm.py,159,35,30,27
src/transformers/models/colqwen2/modeling_colqwen2.py,158,43,47,37
src/transformers/models/glm4_moe/modular_glm4_moe.py,158,40,131,21
src/transformers/models/levit/image_processing_levit.py,158,29,125,46
src/transformers/models/nllb/tokenization_nllb_fast.py,158,63,106,28
src/transformers/models/qwen2_vl/configuration_qwen2_vl.py,158,41,152,42
src/transformers/pipelines/fill_mask.py,158,57,71,44
tests/models/camembert/test_tokenization_camembert.py,158,39,23,16
tests/models/layoutlmv2/test_image_processing_layoutlmv2.py,158,46,19,34
tests/models/wav2vec2/test_feature_extraction_wav2vec2.py,158,46,28,39
src/transformers/models/cohere/tokenization_cohere_fast.py,157,73,282,32
src/transformers/models/owlvit/processing_owlvit.py,157,52,113,53
tests/test_configuration_common.py,157,43,42,42
examples/legacy/pytorch-lightning/run_glue.py,156,41,4,41
src/transformers/models/deprecated/speech_to_text_2/tokenization_speech_to_text_2.py,156,49,47,42
src/transformers/models/deprecated/transfo_xl/modeling_transfo_xl_utilities.py,156,47,48,43
src/transformers/models/dpr/tokenization_dpr_fast.py,156,48,117,45
src/transformers/models/imagegpt/image_processing_imagegpt.py,156,39,119,42
src/transformers/models/mobilevit/image_processing_mobilevit_fast.py,156,38,52,29
src/transformers/models/omdet_turbo/configuration_omdet_turbo.py,156,22,126,18
src/transformers/models/ovis2/image_processing_ovis2_fast.py,156,24,65,26
src/transformers/models/vitmatte/image_processing_vitmatte.py,156,33,100,45
src/transformers/models/xlstm/configuration_xlstm.py,156,33,113,15
src/transformers/pipelines/zero_shot_classification.py,156,42,73,57
utils/check_modular_conversion.py,156,33,43,16
src/transformers/models/albert/tokenization_albert.py,155,57,108,44
src/transformers/models/dpr/tokenization_dpr.py,155,47,119,45
src/transformers/models/llava_next/processing_llava_next.py,155,35,76,33
src/transformers/models/mobilenet_v2/image_processing_mobilenet_v2_fast.py,155,37,51,24
src/transformers/models/musicgen_melody/feature_extraction_musicgen_melody.py,155,59,122,45
src/transformers/models/seamless_m4t/feature_extraction_seamless_m4t.py,155,53,101,40
src/transformers/models/deprecated/mctct/feature_extraction_mctct.py,154,42,95,44
tests/test_backbone_common.py,154,43,29,28
src/transformers/image_processing_utils.py,153,48,116,40
src/transformers/models/clipseg/configuration_clipseg.py,153,56,175,45
src/transformers/models/mask2former/modular_mask2former.py,153,48,111,30
src/transformers/models/owlv2/modular_owlv2.py,153,34,41,23
tests/models/led/test_tokenization_led.py,153,25,13,26
tests/models/xglm/test_tokenization_xglm.py,153,33,17,16
tests/quantization/spqr_integration/test_spqr.py,153,47,46,21
src/transformers/models/deit/image_processing_deit.py,152,31,118,41
src/transformers/models/glm4v/image_processing_glm4v_fast.py,152,30,31,21
src/transformers/models/pegasus/tokenization_pegasus.py,152,53,87,43
tests/models/dia/test_feature_extraction_dia.py,152,39,40,28
tests/models/flava/test_processing_flava.py,152,53,16,17
tests/models/musicgen_melody/test_feature_extraction_musicgen_melody.py,152,45,33,33
tests/models/vitpose_backbone/test_modeling_vitpose_backbone.py,152,40,22,28
tests/pipelines/test_pipelines_keypoint_matching.py,152,23,18,9
src/transformers/models/dinov3_convnext/modeling_dinov3_convnext.py,151,47,62,59
src/transformers/models/glm4v_moe/configuration_glm4v_moe.py,151,37,196,21
src/transformers/models/got_ocr2/image_processing_got_ocr2_fast.py,151,29,67,26
src/transformers/models/owlvit/configuration_owlvit.py,151,52,133,20
tests/models/chameleon/test_image_processing_chameleon.py,151,35,32,28
tests/models/got_ocr2/test_image_processing_got_ocr2.py,151,34,17,18
tests/models/granite_speech/test_processing_granite_speech.py,151,36,34,23
tests/models/speecht5/test_tokenization_speecht5.py,151,46,24,17
tests/models/videomae/test_image_processing_videomae.py,151,34,29,22
utils/collated_reports.py,151,40,26,22
src/transformers/models/colpali/modular_colpali.py,150,62,132,36
src/transformers/models/grounding_dino/configuration_grounding_dino.py,150,24,135,18
src/transformers/models/led/tokenization_led_fast.py,150,60,112,35
src/transformers/models/segformer/image_processing_segformer_fast.py,150,32,52,23
tests/models/audio_spectrogram_transformer/test_feature_extraction_audio_spectrogram_transformer.py,150,45,26,34
tests/models/bridgetower/test_processing_bridgetower.py,150,38,17,23
tests/models/mlcd/test_modeling_mlcd.py,150,30,27,20
tests/models/prompt_depth_anything/test_image_processing_prompt_depth_anything.py,150,43,13,34
tests/models/timesfm/test_modeling_timesfm.py,150,28,19,21
src/transformers/models/beit/image_processing_beit_fast.py,149,31,45,24
src/transformers/models/mbart/tokenization_mbart_fast.py,149,56,64,29
tests/models/falcon/test_modeling_falcon.py,149,35,23,18
tests/models/phimoe/test_modeling_phimoe.py,149,43,15,26
tests/trainer/test_trainer_seq2seq.py,149,33,23,8
utils/update_tiny_models.py,149,23,27,35
src/transformers/models/donut/image_processing_donut_fast.py,148,37,66,33
src/transformers/models/janus/configuration_janus.py,148,36,138,27
src/transformers/models/bark/generation_configuration_bark.py,147,41,142,19
src/transformers/models/vilt/image_processing_vilt_fast.py,147,42,61,27
tests/utils/test_hub_utils.py,147,32,32,18
examples/modular-transformers/image_processing_new_imgproc_model.py,146,30,110,41
src/transformers/models/detr/configuration_detr.py,146,30,121,21
src/transformers/models/instructblipvideo/processing_instructblipvideo.py,146,27,42,26
src/transformers/models/parakeet/feature_extraction_parakeet.py,146,43,98,28
src/transformers/pipelines/audio_classification.py,146,46,70,46
tests/models/jetmoe/test_modeling_jetmoe.py,146,22,18,13
tests/models/prophetnet/test_tokenization_prophetnet.py,146,47,13,24
utils/custom_init_isort.py,146,55,129,59
src/transformers/models/blip/image_processing_blip.py,145,32,120,42
src/transformers/models/clap/configuration_clap.py,145,49,188,13
src/transformers/models/got_ocr2/processing_got_ocr2.py,145,37,79,45
src/transformers/models/gpt_neo/configuration_gpt_neo.py,145,44,84,23
src/transformers/utils/dummy_sentencepiece_objects.py,145,108,1,108
tests/models/bart/test_tokenization_bart.py,145,26,18,23
tests/models/idefics/test_image_processing_idefics.py,145,40,22,26
tests/models/mixtral/test_modeling_mixtral.py,145,32,35,11
tests/models/nougat/test_tokenization_nougat.py,145,37,20,32
tests/models/pegasus/test_tokenization_pegasus.py,145,44,30,42
tests/tensor_parallel/test_tensor_parallel.py,145,79,114,31
src/transformers/loss/loss_grounding_dino.py,144,41,86,37
src/transformers/models/gpt_sw3/tokenization_gpt_sw3.py,144,61,96,42
src/transformers/models/mm_grounding_dino/configuration_mm_grounding_dino.py,144,24,135,16
src/transformers/models/vit/image_processing_vit.py,144,29,115,42
tests/models/mvp/test_tokenization_mvp.py,144,26,19,23
examples/legacy/token-classification/tasks.py,143,16,3,49
src/transformers/models/altclip/configuration_altclip.py,143,58,171,45
src/transformers/models/conditional_detr/configuration_conditional_detr.py,143,28,115,21
src/transformers/models/dpt/configuration_dpt.py,143,34,125,22
src/transformers/models/table_transformer/configuration_table_transformer.py,143,28,116,21
src/transformers/models/bartpho/tokenization_bartpho.py,142,63,113,42
src/transformers/models/edgetam/configuration_edgetam.py,142,47,143,36
src/transformers/models/evolla/processing_evolla.py,142,38,67,49
src/transformers/models/layoutlmv3/configuration_layoutlmv3.py,142,34,118,10
src/transformers/models/qwen2_5_vl/processing_qwen2_5_vl.py,142,38,98,41
src/transformers/models/vitpose/modeling_vitpose.py,142,56,81,39
src/transformers/models/wav2vec2_conformer/configuration_wav2vec2_conformer.py,142,27,191,10
tests/models/chinese_clip/test_processing_chinese_clip.py,142,48,14,16
tests/trainer/test_trainer_distributed.py,142,41,24,52
tests/utils/test_image_processing_utils.py,142,50,32,27
src/transformers/models/camembert/tokenization_camembert.py,141,60,122,36
tests/models/shieldgemma2/test_processing_shieldgemma2.py,141,42,51,24
tests/pipelines/test_pipelines_mask_generation.py,141,26,17,14
utils/scan_skipped_tests.py,141,35,23,30
src/transformers/models/deprecated/xlm_prophetnet/tokenization_xlm_prophetnet.py,140,66,116,37
src/transformers/models/qwen3_vl_moe/configuration_qwen3_vl_moe.py,140,34,161,23
tests/models/dac/test_feature_extraction_dac.py,140,39,36,28
tests/models/efficientnet/test_image_processing_efficientnet.py,140,32,18,22
tests/quantization/autoround/test_auto_round.py,140,34,43,13
examples/modular-transformers/modeling_from_uppercase_model.py,139,30,20,32
src/transformers/models/blenderbot_small/tokenization_blenderbot_small.py,139,39,44,36
src/transformers/models/donut/processing_donut.py,139,32,41,43
src/transformers/models/idefics2/processing_idefics2.py,139,48,74,50
src/transformers/models/oneformer/configuration_oneformer.py,139,18,128,10
tests/models/superpoint/test_image_processing_superpoint.py,139,29,13,29
tests/models/vilt/test_image_processing_vilt.py,139,32,17,25
src/transformers/models/colpali/modeling_colpali.py,138,37,39,34
src/transformers/models/deformable_detr/configuration_deformable_detr.py,138,21,131,20
src/transformers/models/pixtral/processing_pixtral.py,138,44,80,28
tests/models/idefics/test_processing_idefics.py,138,49,22,18
tests/models/parakeet/test_feature_extraction_parakeet.py,138,30,29,23
tests/models/rag/test_tokenization_rag.py,138,15,15,10
src/transformers/models/deprecated/transfo_xl/modeling_tf_transfo_xl_utilities.py,137,20,21,28
src/transformers/models/gemma3/configuration_gemma3.py,137,31,172,22
src/transformers/models/perception_lm/processing_perception_lm.py,137,36,71,29
src/transformers/models/speecht5/number_normalizer.py,137,24,31,41
src/transformers/models/wavlm/configuration_wavlm.py,137,29,171,10
tests/models/vits/test_tokenization_vits.py,137,34,19,22
tests/utils/test_model_output.py,137,41,20,19
src/transformers/models/hunyuan_v1_dense/modular_hunyuan_v1_dense.py,136,39,18,43
src/transformers/models/idefics/configuration_idefics.py,136,40,149,21
src/transformers/models/mbart50/tokenization_mbart50_fast.py,136,49,73,27
src/transformers/models/metaclip_2/configuration_metaclip_2.py,136,56,154,45
src/transformers/models/mllama/configuration_mllama.py,136,52,185,29
src/transformers/models/pvt/image_processing_pvt.py,136,28,112,38
src/transformers/models/vits/tokenization_vits.py,136,48,62,35
src/transformers/models/wav2vec2/configuration_wav2vec2.py,136,26,185,10
src/transformers/models/emu3/processing_emu3.py,135,45,68,31
src/transformers/models/glm4v/configuration_glm4v.py,135,40,178,23
src/transformers/quantizers/quantizer_higgs.py,135,38,21,40
tests/models/efficientloftr/test_image_processing_efficientloftr.py,135,37,25,37
tests/models/fastspeech2_conformer/test_tokenization_fastspeech2_conformer.py,135,33,23,26
tests/models/siglip2/test_image_processing_siglip2.py,135,32,20,31
src/transformers/models/dia/configuration_dia.py,134,32,210,27
src/transformers/models/pix2struct/configuration_pix2struct.py,134,52,151,13
src/transformers/pipelines/text_to_audio.py,134,63,80,45
src/transformers/tf_utils.py,134,61,99,51
tests/models/trocr/test_modeling_trocr.py,134,34,20,18
src/transformers/models/falcon_h1/configuration_falcon_h1.py,133,28,121,24
src/transformers/models/gpt2/configuration_gpt2.py,133,39,102,18
tests/models/glm/test_modeling_glm.py,133,39,14,11
tests/models/swin2sr/test_image_processing_swin2sr.py,133,38,29,24
src/transformers/debug_utils.py,132,85,129,49
src/transformers/models/audio_spectrogram_transformer/feature_extraction_audio_spectrogram_transformer.py,132,39,68,36
src/transformers/models/blip_2/configuration_blip_2.py,132,53,166,16
src/transformers/models/grounding_dino/processing_grounding_dino.py,132,52,93,41
src/transformers/models/owlv2/processing_owlv2.py,132,47,113,51
src/transformers/models/sam/configuration_sam.py,132,47,158,26
src/transformers/models/sam_hq/configuration_sam_hq.py,132,35,146,26
tests/models/perception_lm/test_processing_perception_lm.py,132,23,22,10
tests/quantization/bitnet_integration/test_bitnet.py,132,49,44,26
scripts/check_tokenizers.py,131,34,14,42
src/transformers/commands/env.py,131,29,17,33
src/transformers/models/moshi/configuration_moshi.py,131,42,160,21
src/transformers/models/seed_oss/modular_seed_oss.py,131,44,31,23
src/transformers/models/tvp/image_processing_tvp_fast.py,131,35,70,20
src/transformers/pipelines/image_to_text.py,131,50,62,41
tests/models/cohere2_vision/test_image_processing_cohere2_vision.py,131,31,30,24
src/transformers/models/deprecated/deta/configuration_deta.py,130,23,125,21
src/transformers/models/glpn/image_processing_glpn.py,130,41,105,30
src/transformers/models/instructblip/configuration_instructblip.py,130,51,158,15
src/transformers/models/instructblipvideo/configuration_instructblipvideo.py,130,52,163,15
tests/models/clip/test_tokenization_clip.py,130,33,24,18
tests/models/ovis2/test_image_processing_ovis2.py,130,27,20,16
src/transformers/modeling_flax_outputs.py,129,137,434,19
src/transformers/models/kyutai_speech_to_text/feature_extraction_kyutai_speech_to_text.py,129,31,77,50
src/transformers/models/siglip/image_processing_siglip.py,129,26,90,43
src/transformers/pipelines/zero_shot_image_classification.py,129,37,50,31
tests/models/auto/test_feature_extraction_auto.py,129,34,25,17
tests/models/blip/test_modeling_blip_text.py,129,28,14,21
tests/pipelines/test_pipelines_translation.py,129,23,17,14
src/transformers/models/aya_vision/processing_aya_vision.py,128,39,90,24
tests/models/chinese_clip/test_image_processing_chinese_clip.py,128,26,13,26
tests/models/instructblipvideo/test_processing_instructblipvideo.py,128,43,14,16
src/transformers/loss/loss_deformable_detr.py,127,27,24,34
src/transformers/models/efficientnet/image_processing_efficientnet_fast.py,127,27,48,23
src/transformers/models/qwen2_audio/processing_qwen2_audio.py,127,35,78,32
src/transformers/pipelines/text_classification.py,127,48,70,53
src/transformers/quantizers/quantizer_quanto.py,127,31,20,38
src/transformers/time_series_utils.py,127,42,56,49
tests/models/deberta/test_tokenization_deberta.py,127,27,16,17
tests/models/ernie4_5_moe/test_modeling_ernie4_5_moe.py,127,33,25,19
tests/pipelines/test_pipelines_summarization.py,127,12,17,12
examples/legacy/benchmarking/plot_csv_file.py,126,32,20,40
src/transformers/models/unispeech_sat/configuration_unispeech_sat.py,126,25,176,9
tests/models/owlv2/test_image_processing_owlv2.py,126,32,15,22
tests/models/splinter/test_tokenization_splinter.py,126,26,26,17
utils/get_test_reports.py,126,40,106,22
src/transformers/models/aria/configuration_aria.py,125,22,160,28
src/transformers/models/bloom/configuration_bloom.py,125,38,75,21
src/transformers/models/dab_detr/configuration_dab_detr.py,125,21,122,18
src/transformers/models/deepseek_vl/image_processing_deepseek_vl_fast.py,125,27,41,26
src/transformers/models/mask2former/configuration_mask2former.py,125,26,113,13
src/transformers/models/qwen2_vl/processing_qwen2_vl.py,125,36,94,34
src/transformers/models/speecht5/tokenization_speecht5.py,125,39,59,35
src/transformers/pipelines/image_segmentation.py,125,44,59,33
tests/models/aya_vision/test_processing_aya_vision.py,125,24,16,11
tests/models/clipseg/test_processing_clipseg.py,125,54,15,16
tests/models/omdet_turbo/test_processing_omdet_turbo.py,125,53,14,22
src/transformers/models/codegen/configuration_codegen.py,124,31,76,18
src/transformers/models/deprecated/tvlt/feature_extraction_tvlt.py,124,31,78,34
src/transformers/models/gemma3/processing_gemma3.py,124,33,30,34
src/transformers/models/idefics2/configuration_idefics2.py,124,34,110,29
tests/quantization/vptq_integration/test_vptq.py,124,35,35,21
examples/legacy/seq2seq/run_eval.py,123,31,30,27
src/transformers/models/barthez/tokenization_barthez.py,123,57,111,32
src/transformers/models/llama/tokenization_llama_fast.py,123,42,86,31
src/transformers/models/perceiver/configuration_perceiver.py,123,23,99,13
src/transformers/models/vitmatte/image_processing_vitmatte_fast.py,123,26,34,17
src/transformers/models/xglm/tokenization_xglm.py,123,66,113,37
tests/models/align/test_processing_align.py,123,46,14,16
tests/pipelines/test_pipelines_feature_extraction.py,123,20,23,21
examples/legacy/question-answering/run_squad_trainer.py,122,23,40,19
src/transformers/models/deprecated/retribert/modeling_retribert.py,122,32,63,26
src/transformers/models/gptj/configuration_gptj.py,122,31,67,18
src/transformers/models/mimi/configuration_mimi.py,122,28,129,19
tests/generation/test_paged_attention.py,122,21,6,9
tests/models/mgp_str/test_processing_mgp_str.py,122,55,20,19
src/transformers/models/chameleon/configuration_chameleon.py,121,30,131,22
src/transformers/models/llama4/processing_llama4.py,121,37,81,26
tests/models/bridgetower/test_image_processing_bridgetower.py,121,29,13,28
src/transformers/models/pixtral/image_processing_pixtral_fast.py,120,25,47,25
src/transformers/models/t5/tokenization_t5_fast.py,120,41,72,32
src/transformers/models/unispeech/configuration_unispeech.py,120,24,165,9
src/transformers/models/xlm_roberta/tokenization_xlm_roberta.py,120,64,117,33
tests/utils/test_deprecation.py,120,45,32,10
