file,loc,blank,comment,cc,cc_rank,loc_rank,defects
src/transformers/models/gemma3/image_processing_gemma3_fast.py,172,31,55,29,1675.0,1630.5,11.0
src/transformers/models/paligemma/processing_paligemma.py,172,55,109,59,1031.5,1630.5,24.0
src/transformers/quantizers/quantizer_finegrained_fp8.py,172,44,12,55,1096.0,1630.5,9.0
src/transformers/models/bit/image_processing_bit.py,171,34,119,46,1240.5,1635.5,13.0
src/transformers/models/instructblipvideo/image_processing_instructblipvideo.py,171,35,126,36,1506.5,1635.5,6.0
src/transformers/models/speech_to_text/feature_extraction_speech_to_text.py,171,45,99,43,1310.5,1635.5,9.0
tests/models/deberta_v2/test_tokenization_deberta_v2.py,171,62,29,19,1995.5,1635.5,6.0
tests/models/dinov3_convnext/test_modeling_dinov3_convnext.py,171,48,24,27,1744.5,1635.5,2.0
tests/models/encodec/test_feature_extraction_encodec.py,171,45,36,28,1709.0,1635.5,7.0
examples/legacy/seq2seq/seq2seq_trainer.py,170,37,41,52,1134.5,1641.5,4.0
src/transformers/models/deepseek_vl/modular_deepseek_vl.py,170,73,90,60,1017.0,1641.5,6.0
src/transformers/pytorch_utils.py,170,79,131,45,1266.5,1641.5,26.0
tests/models/vit_msn/test_modeling_vit_msn.py,170,44,23,27,1744.5,1641.5,8.0
tests/pipelines/test_pipelines_zero_shot_image_classification.py,170,30,47,11,2350.5,1641.5,10.0
tests/utils/test_backbone_utils.py,170,47,55,20,1963.5,1641.5,3.0
src/transformers/models/fnet/tokenization_fnet.py,169,47,98,49,1190.5,1646.5,8.0
src/transformers/models/janus/image_processing_janus_fast.py,169,33,36,43,1310.5,1646.5,7.0
src/transformers/models/llava_next_video/processing_llava_next_video.py,169,38,99,37,1477.0,1646.5,27.0
tests/models/deepseek_v2/test_modeling_deepseek_v2.py,169,38,36,20,1963.5,1646.5,7.0
tests/quantization/aqlm_integration/test_aqlm.py,168,49,47,24,1833.5,1649.0,5.0
examples/legacy/multiple_choice/run_multiple_choice.py,167,36,40,23,1866.5,1654.0,2.0
src/transformers/models/bert/tokenization_bert_tf.py,167,26,66,47,1223.5,1654.0,5.0
src/transformers/models/csm/configuration_csm.py,167,37,236,38,1453.0,1654.0,3.0
src/transformers/models/gemma/tokenization_gemma.py,167,54,114,49,1190.5,1654.0,7.0
src/transformers/models/mllama/processing_mllama.py,167,70,145,65,951.5,1654.0,16.0
src/transformers/models/seamless_m4t_v2/configuration_seamless_m4t_v2.py,167,32,226,3,2725.5,1654.0,4.0
tests/models/clvp/test_feature_extraction_clvp.py,167,42,31,40,1395.5,1654.0,5.0
tests/models/glm4/test_modeling_glm4.py,167,39,15,12,2303.5,1654.0,8.0
tests/models/xlnet/test_tokenization_xlnet.py,167,27,15,13,2252.0,1654.0,6.0
examples/pytorch/test_accelerate_examples.py,166,45,170,21,1930.0,1659.5,9.0
src/transformers/models/sam2_video/configuration_sam2_video.py,166,37,188,23,1866.5,1659.5,2.0
src/transformers/models/kosmos2_5/image_processing_kosmos2_5_fast.py,165,44,87,23,1866.5,1662.0,2.0
src/transformers/models/m2m_100/configuration_m2m_100.py,165,33,86,21,1930.0,1662.0,3.0
src/transformers/models/phi4_multimodal/feature_extraction_phi4_multimodal.py,165,43,76,33,1578.0,1662.0,4.0
src/transformers/models/esm/openfold_utils/feats.py,164,54,35,12,2303.5,1665.5,2.0
src/transformers/models/mobilenet_v1/image_processing_mobilenet_v1.py,164,28,115,42,1337.0,1665.5,9.0
tests/trainer/test_trainer_fsdp.py,164,22,17,22,1897.0,1665.5,5.0
tests/utils/test_import_structure.py,164,25,19,31,1621.5,1665.5,3.0
src/transformers/models/chinese_clip/image_processing_chinese_clip.py,163,33,118,42,1337.0,1672.0,13.0
src/transformers/models/clvp/number_normalizer.py,163,24,57,57,1066.0,1672.0,3.0
src/transformers/models/glm4v/processing_glm4v.py,163,41,91,46,1240.5,1672.0,8.0
src/transformers/models/layoutlmv2/image_processing_layoutlmv2.py,163,39,101,48,1207.0,1672.0,9.0
src/transformers/models/speech_to_text/tokenization_speech_to_text.py,163,58,74,42,1337.0,1672.0,3.0
src/transformers/models/voxtral/modular_voxtral.py,163,50,73,32,1599.0,1672.0,4.0
tests/models/exaone4/test_modeling_exaone4.py,163,32,23,15,2158.0,1672.0,3.0
tests/models/qwen3_moe/test_modeling_qwen3_moe.py,163,35,32,19,1995.5,1672.0,9.0
tests/models/vitpose/test_image_processing_vitpose.py,163,35,30,20,1963.5,1672.0,2.0
src/transformers/models/cpmant/tokenization_cpmant.py,162,47,63,50,1171.5,1679.5,6.0
src/transformers/models/qwen2_5_vl/configuration_qwen2_5_vl.py,162,38,162,42,1337.0,1679.5,12.0
src/transformers/models/vitmatte/modeling_vitmatte.py,162,63,71,51,1152.5,1679.5,10.0
tests/models/big_bird/test_tokenization_big_bird.py,162,43,28,16,2112.0,1679.5,7.0
tests/models/owlvit/test_processing_owlvit.py,162,67,17,20,1963.5,1679.5,1.0
tests/models/smollm3/test_modeling_smollm3.py,162,29,22,13,2252.0,1679.5,2.0
src/transformers/models/big_bird/tokenization_big_bird.py,161,48,94,47,1223.5,1686.0,8.0
src/transformers/models/cpm/tokenization_cpm.py,161,62,127,44,1292.5,1686.0,5.0
src/transformers/models/seamless_m4t/configuration_seamless_m4t.py,161,32,223,3,2725.5,1686.0,5.0
src/transformers/models/x_clip/configuration_x_clip.py,161,50,158,45,1266.5,1686.0,14.0
src/transformers/pipelines/pt_utils.py,161,45,117,82,788.5,1686.0,5.0
tests/models/perceiver/test_image_processing_perceiver.py,161,35,31,31,1621.5,1686.0,0.0
tests/models/qwen2/test_tokenization_qwen2.py,161,33,39,19,1995.5,1686.0,6.0
tests/models/vivit/test_image_processing_vivit.py,160,38,30,23,1866.5,1690.5,5.0
tests/utils/test_masking_utils.py,160,45,41,12,2303.5,1690.5,3.0
src/transformers/models/edgetam/modular_edgetam.py,159,48,54,50,1171.5,1693.5,1.0
src/transformers/models/mistral/modular_mistral.py,159,39,1,44,1292.5,1693.5,22.0
src/transformers/models/poolformer/image_processing_poolformer_fast.py,159,27,62,41,1369.0,1693.5,6.0
tests/models/perception_lm/test_image_processing_perception_lm.py,159,35,30,27,1744.5,1693.5,1.0
src/transformers/models/colqwen2/modeling_colqwen2.py,158,43,47,37,1477.0,1700.0,11.0
src/transformers/models/glm4_moe/modular_glm4_moe.py,158,40,131,21,1930.0,1700.0,4.0
src/transformers/models/levit/image_processing_levit.py,158,29,125,46,1240.5,1700.0,9.0
src/transformers/models/nllb/tokenization_nllb_fast.py,158,63,106,28,1709.0,1700.0,10.0
src/transformers/models/qwen2_vl/configuration_qwen2_vl.py,158,41,152,42,1337.0,1700.0,16.0
src/transformers/pipelines/fill_mask.py,158,57,71,44,1292.5,1700.0,5.0
tests/models/camembert/test_tokenization_camembert.py,158,39,23,16,2112.0,1700.0,8.0
tests/models/layoutlmv2/test_image_processing_layoutlmv2.py,158,46,19,34,1555.5,1700.0,13.0
tests/models/wav2vec2/test_feature_extraction_wav2vec2.py,158,46,28,39,1424.0,1700.0,3.0
src/transformers/models/cohere/tokenization_cohere_fast.py,157,73,282,32,1599.0,1706.0,7.0
src/transformers/models/owlvit/processing_owlvit.py,157,52,113,53,1118.5,1706.0,12.0
tests/test_configuration_common.py,157,43,42,42,1337.0,1706.0,13.0
examples/legacy/pytorch-lightning/run_glue.py,156,41,4,41,1369.0,1713.5,3.0
src/transformers/models/deprecated/speech_to_text_2/tokenization_speech_to_text_2.py,156,49,47,42,1337.0,1713.5,2.0
src/transformers/models/deprecated/transfo_xl/modeling_transfo_xl_utilities.py,156,47,48,43,1310.5,1713.5,2.0
src/transformers/models/dpr/tokenization_dpr_fast.py,156,48,117,45,1266.5,1713.5,4.0
src/transformers/models/imagegpt/image_processing_imagegpt.py,156,39,119,42,1337.0,1713.5,13.0
src/transformers/models/mobilevit/image_processing_mobilevit_fast.py,156,38,52,29,1675.0,1713.5,6.0
src/transformers/models/omdet_turbo/configuration_omdet_turbo.py,156,22,126,18,2034.0,1713.5,4.0
src/transformers/models/ovis2/image_processing_ovis2_fast.py,156,24,65,26,1778.5,1713.5,4.0
src/transformers/models/vitmatte/image_processing_vitmatte.py,156,33,100,45,1266.5,1713.5,8.0
src/transformers/models/xlstm/configuration_xlstm.py,156,33,113,15,2158.0,1713.5,2.0
src/transformers/pipelines/zero_shot_classification.py,156,42,73,57,1066.0,1713.5,6.0
utils/check_modular_conversion.py,156,33,43,16,2112.0,1713.5,9.0
src/transformers/models/albert/tokenization_albert.py,155,57,108,44,1292.5,1722.5,5.0
src/transformers/models/dpr/tokenization_dpr.py,155,47,119,45,1266.5,1722.5,4.0
src/transformers/models/llava_next/processing_llava_next.py,155,35,76,33,1578.0,1722.5,26.0
src/transformers/models/mobilenet_v2/image_processing_mobilenet_v2_fast.py,155,37,51,24,1833.5,1722.5,7.0
src/transformers/models/musicgen_melody/feature_extraction_musicgen_melody.py,155,59,122,45,1266.5,1722.5,4.0
src/transformers/models/seamless_m4t/feature_extraction_seamless_m4t.py,155,53,101,40,1395.5,1722.5,6.0
src/transformers/models/deprecated/mctct/feature_extraction_mctct.py,154,42,95,44,1292.5,1726.5,3.0
tests/test_backbone_common.py,154,43,29,28,1709.0,1726.5,4.0
src/transformers/image_processing_utils.py,153,48,116,40,1395.5,1731.0,15.0
src/transformers/models/clipseg/configuration_clipseg.py,153,56,175,45,1266.5,1731.0,17.0
src/transformers/models/mask2former/modular_mask2former.py,153,48,111,30,1645.5,1731.0,2.0
src/transformers/models/owlv2/modular_owlv2.py,153,34,41,23,1866.5,1731.0,5.0
tests/models/led/test_tokenization_led.py,153,25,13,26,1778.5,1731.0,6.0
tests/models/xglm/test_tokenization_xglm.py,153,33,17,16,2112.0,1731.0,7.0
tests/quantization/spqr_integration/test_spqr.py,153,47,46,21,1930.0,1731.0,3.0
src/transformers/models/deit/image_processing_deit.py,152,31,118,41,1369.0,1738.5,8.0
src/transformers/models/glm4v/image_processing_glm4v_fast.py,152,30,31,21,1930.0,1738.5,8.0
src/transformers/models/pegasus/tokenization_pegasus.py,152,53,87,43,1310.5,1738.5,5.0
tests/models/dia/test_feature_extraction_dia.py,152,39,40,28,1709.0,1738.5,2.0
tests/models/flava/test_processing_flava.py,152,53,16,17,2072.0,1738.5,3.0
tests/models/musicgen_melody/test_feature_extraction_musicgen_melody.py,152,45,33,33,1578.0,1738.5,2.0
tests/models/vitpose_backbone/test_modeling_vitpose_backbone.py,152,40,22,28,1709.0,1738.5,5.0
tests/pipelines/test_pipelines_keypoint_matching.py,152,23,18,9,2458.0,1738.5,1.0
src/transformers/models/dinov3_convnext/modeling_dinov3_convnext.py,151,47,62,59,1031.5,1747.5,1.0
src/transformers/models/glm4v_moe/configuration_glm4v_moe.py,151,37,196,21,1930.0,1747.5,4.0
src/transformers/models/got_ocr2/image_processing_got_ocr2_fast.py,151,29,67,26,1778.5,1747.5,11.0
src/transformers/models/owlvit/configuration_owlvit.py,151,52,133,20,1963.5,1747.5,13.0
tests/models/chameleon/test_image_processing_chameleon.py,151,35,32,28,1709.0,1747.5,3.0
tests/models/got_ocr2/test_image_processing_got_ocr2.py,151,34,17,18,2034.0,1747.5,5.0
tests/models/granite_speech/test_processing_granite_speech.py,151,36,34,23,1866.5,1747.5,1.0
tests/models/speecht5/test_tokenization_speecht5.py,151,46,24,17,2072.0,1747.5,8.0
tests/models/videomae/test_image_processing_videomae.py,151,34,29,22,1897.0,1747.5,6.0
utils/collated_reports.py,151,40,26,22,1897.0,1747.5,5.0
src/transformers/models/colpali/modular_colpali.py,150,62,132,36,1506.5,1757.0,8.0
src/transformers/models/grounding_dino/configuration_grounding_dino.py,150,24,135,18,2034.0,1757.0,3.0
src/transformers/models/led/tokenization_led_fast.py,150,60,112,35,1534.0,1757.0,7.0
src/transformers/models/segformer/image_processing_segformer_fast.py,150,32,52,23,1866.5,1757.0,4.0
tests/models/audio_spectrogram_transformer/test_feature_extraction_audio_spectrogram_transformer.py,150,45,26,34,1555.5,1757.0,9.0
tests/models/bridgetower/test_processing_bridgetower.py,150,38,17,23,1866.5,1757.0,2.0
tests/models/mlcd/test_modeling_mlcd.py,150,30,27,20,1963.5,1757.0,2.0
tests/models/prompt_depth_anything/test_image_processing_prompt_depth_anything.py,150,43,13,34,1555.5,1757.0,2.0
tests/models/timesfm/test_modeling_timesfm.py,150,28,19,21,1930.0,1757.0,2.0
src/transformers/models/beit/image_processing_beit_fast.py,149,31,45,24,1833.5,1764.5,12.0
src/transformers/models/mbart/tokenization_mbart_fast.py,149,56,64,29,1675.0,1764.5,6.0
tests/models/falcon/test_modeling_falcon.py,149,35,23,18,2034.0,1764.5,20.0
tests/models/phimoe/test_modeling_phimoe.py,149,43,15,26,1778.5,1764.5,7.0
tests/trainer/test_trainer_seq2seq.py,149,33,23,8,2503.5,1764.5,7.0
utils/update_tiny_models.py,149,23,27,35,1534.0,1764.5,1.0
src/transformers/models/donut/image_processing_donut_fast.py,148,37,66,33,1578.0,1768.5,7.0
src/transformers/models/janus/configuration_janus.py,148,36,138,27,1744.5,1768.5,4.0
src/transformers/models/bark/generation_configuration_bark.py,147,41,142,19,1995.5,1771.0,4.0
src/transformers/models/vilt/image_processing_vilt_fast.py,147,42,61,27,1744.5,1771.0,6.0
tests/utils/test_hub_utils.py,147,32,32,18,2034.0,1771.0,6.0
examples/modular-transformers/image_processing_new_imgproc_model.py,146,30,110,41,1369.0,1776.5,4.0
src/transformers/models/detr/configuration_detr.py,146,30,121,21,1930.0,1776.5,14.0
src/transformers/models/instructblipvideo/processing_instructblipvideo.py,146,27,42,26,1778.5,1776.5,13.0
src/transformers/models/parakeet/feature_extraction_parakeet.py,146,43,98,28,1709.0,1776.5,1.0
src/transformers/pipelines/audio_classification.py,146,46,70,46,1240.5,1776.5,10.0
tests/models/jetmoe/test_modeling_jetmoe.py,146,22,18,13,2252.0,1776.5,12.0
tests/models/prophetnet/test_tokenization_prophetnet.py,146,47,13,24,1833.5,1776.5,4.0
utils/custom_init_isort.py,146,55,129,59,1031.5,1776.5,5.0
src/transformers/models/blip/image_processing_blip.py,145,32,120,42,1337.0,1786.0,12.0
src/transformers/models/clap/configuration_clap.py,145,49,188,13,2252.0,1786.0,11.0
src/transformers/models/got_ocr2/processing_got_ocr2.py,145,37,79,45,1266.5,1786.0,7.0
src/transformers/models/gpt_neo/configuration_gpt_neo.py,145,44,84,23,1866.5,1786.0,8.0
src/transformers/utils/dummy_sentencepiece_objects.py,145,108,1,108,595.0,1786.0,8.0
tests/models/bart/test_tokenization_bart.py,145,26,18,23,1866.5,1786.0,7.0
tests/models/idefics/test_image_processing_idefics.py,145,40,22,26,1778.5,1786.0,5.0
tests/models/mixtral/test_modeling_mixtral.py,145,32,35,11,2350.5,1786.0,30.0
tests/models/nougat/test_tokenization_nougat.py,145,37,20,32,1599.0,1786.0,4.0
tests/models/pegasus/test_tokenization_pegasus.py,145,44,30,42,1337.0,1786.0,8.0
tests/tensor_parallel/test_tensor_parallel.py,145,79,114,31,1621.5,1786.0,14.0
src/transformers/loss/loss_grounding_dino.py,144,41,86,37,1477.0,1794.0,3.0
src/transformers/models/gpt_sw3/tokenization_gpt_sw3.py,144,61,96,42,1337.0,1794.0,10.0
src/transformers/models/mm_grounding_dino/configuration_mm_grounding_dino.py,144,24,135,16,2112.0,1794.0,2.0
src/transformers/models/vit/image_processing_vit.py,144,29,115,42,1337.0,1794.0,9.0
tests/models/mvp/test_tokenization_mvp.py,144,26,19,23,1866.5,1794.0,7.0
examples/legacy/token-classification/tasks.py,143,16,3,49,1190.5,1799.0,1.0
src/transformers/models/altclip/configuration_altclip.py,143,58,171,45,1266.5,1799.0,16.0
src/transformers/models/conditional_detr/configuration_conditional_detr.py,143,28,115,21,1930.0,1799.0,12.0
src/transformers/models/dpt/configuration_dpt.py,143,34,125,22,1897.0,1799.0,12.0
src/transformers/models/table_transformer/configuration_table_transformer.py,143,28,116,21,1930.0,1799.0,12.0
src/transformers/models/bartpho/tokenization_bartpho.py,142,63,113,42,1337.0,1806.5,5.0
src/transformers/models/edgetam/configuration_edgetam.py,142,47,143,36,1506.5,1806.5,1.0
src/transformers/models/evolla/processing_evolla.py,142,38,67,49,1190.5,1806.5,2.0
src/transformers/models/layoutlmv3/configuration_layoutlmv3.py,142,34,118,10,2405.0,1806.5,4.0
src/transformers/models/qwen2_5_vl/processing_qwen2_5_vl.py,142,38,98,41,1369.0,1806.5,15.0
src/transformers/models/vitpose/modeling_vitpose.py,142,56,81,39,1424.0,1806.5,6.0
src/transformers/models/wav2vec2_conformer/configuration_wav2vec2_conformer.py,142,27,191,10,2405.0,1806.5,9.0
tests/models/chinese_clip/test_processing_chinese_clip.py,142,48,14,16,2112.0,1806.5,3.0
tests/trainer/test_trainer_distributed.py,142,41,24,52,1134.5,1806.5,7.0
tests/utils/test_image_processing_utils.py,142,50,32,27,1744.5,1806.5,3.0
src/transformers/models/camembert/tokenization_camembert.py,141,60,122,36,1506.5,1813.5,7.0
tests/models/shieldgemma2/test_processing_shieldgemma2.py,141,42,51,24,1833.5,1813.5,6.0
tests/pipelines/test_pipelines_mask_generation.py,141,26,17,14,2202.0,1813.5,7.0
utils/scan_skipped_tests.py,141,35,23,30,1645.5,1813.5,2.0
src/transformers/models/deprecated/xlm_prophetnet/tokenization_xlm_prophetnet.py,140,66,116,37,1477.0,1818.0,3.0
src/transformers/models/qwen3_vl_moe/configuration_qwen3_vl_moe.py,140,34,161,23,1866.5,1818.0,2.0
tests/models/dac/test_feature_extraction_dac.py,140,39,36,28,1709.0,1818.0,4.0
tests/models/efficientnet/test_image_processing_efficientnet.py,140,32,18,22,1897.0,1818.0,4.0
tests/quantization/autoround/test_auto_round.py,140,34,43,13,2252.0,1818.0,5.0
examples/modular-transformers/modeling_from_uppercase_model.py,139,30,20,32,1599.0,1824.0,4.0
src/transformers/models/blenderbot_small/tokenization_blenderbot_small.py,139,39,44,36,1506.5,1824.0,7.0
src/transformers/models/donut/processing_donut.py,139,32,41,43,1310.5,1824.0,15.0
src/transformers/models/idefics2/processing_idefics2.py,139,48,74,50,1171.5,1824.0,14.0
src/transformers/models/oneformer/configuration_oneformer.py,139,18,128,10,2405.0,1824.0,10.0
tests/models/superpoint/test_image_processing_superpoint.py,139,29,13,29,1675.0,1824.0,6.0
tests/models/vilt/test_image_processing_vilt.py,139,32,17,25,1806.0,1824.0,8.0
src/transformers/models/colpali/modeling_colpali.py,138,37,39,34,1555.5,1830.5,13.0
src/transformers/models/deformable_detr/configuration_deformable_detr.py,138,21,131,20,1963.5,1830.5,12.0
src/transformers/models/pixtral/processing_pixtral.py,138,44,80,28,1709.0,1830.5,20.0
tests/models/idefics/test_processing_idefics.py,138,49,22,18,2034.0,1830.5,2.0
tests/models/parakeet/test_feature_extraction_parakeet.py,138,30,29,23,1866.5,1830.5,1.0
tests/models/rag/test_tokenization_rag.py,138,15,15,10,2405.0,1830.5,1.0
src/transformers/models/deprecated/transfo_xl/modeling_tf_transfo_xl_utilities.py,137,20,21,28,1709.0,1837.0,3.0
src/transformers/models/gemma3/configuration_gemma3.py,137,31,172,22,1897.0,1837.0,10.0
src/transformers/models/perception_lm/processing_perception_lm.py,137,36,71,29,1675.0,1837.0,5.0
src/transformers/models/speecht5/number_normalizer.py,137,24,31,41,1369.0,1837.0,1.0
src/transformers/models/wavlm/configuration_wavlm.py,137,29,171,10,2405.0,1837.0,7.0
tests/models/vits/test_tokenization_vits.py,137,34,19,22,1897.0,1837.0,7.0
tests/utils/test_model_output.py,137,41,20,19,1995.5,1837.0,2.0
src/transformers/models/hunyuan_v1_dense/modular_hunyuan_v1_dense.py,136,39,18,43,1310.5,1844.5,1.0
src/transformers/models/idefics/configuration_idefics.py,136,40,149,21,1930.0,1844.5,6.0
src/transformers/models/mbart50/tokenization_mbart50_fast.py,136,49,73,27,1744.5,1844.5,6.0
src/transformers/models/metaclip_2/configuration_metaclip_2.py,136,56,154,45,1266.5,1844.5,3.0
src/transformers/models/mllama/configuration_mllama.py,136,52,185,29,1675.0,1844.5,4.0
src/transformers/models/pvt/image_processing_pvt.py,136,28,112,38,1453.0,1844.5,7.0
src/transformers/models/vits/tokenization_vits.py,136,48,62,35,1534.0,1844.5,5.0
src/transformers/models/wav2vec2/configuration_wav2vec2.py,136,26,185,10,2405.0,1844.5,10.0
src/transformers/models/emu3/processing_emu3.py,135,45,68,31,1621.5,1851.5,9.0
src/transformers/models/glm4v/configuration_glm4v.py,135,40,178,23,1866.5,1851.5,3.0
src/transformers/quantizers/quantizer_higgs.py,135,38,21,40,1395.5,1851.5,6.0
tests/models/efficientloftr/test_image_processing_efficientloftr.py,135,37,25,37,1477.0,1851.5,3.0
tests/models/fastspeech2_conformer/test_tokenization_fastspeech2_conformer.py,135,33,23,26,1778.5,1851.5,4.0
tests/models/siglip2/test_image_processing_siglip2.py,135,32,20,31,1621.5,1851.5,3.0
src/transformers/models/dia/configuration_dia.py,134,32,210,27,1744.5,1857.0,1.0
src/transformers/models/pix2struct/configuration_pix2struct.py,134,52,151,13,2252.0,1857.0,17.0
src/transformers/pipelines/text_to_audio.py,134,63,80,45,1266.5,1857.0,10.0
src/transformers/tf_utils.py,134,61,99,51,1152.5,1857.0,4.0
tests/models/trocr/test_modeling_trocr.py,134,34,20,18,2034.0,1857.0,5.0
src/transformers/models/falcon_h1/configuration_falcon_h1.py,133,28,121,24,1833.5,1861.5,4.0
src/transformers/models/gpt2/configuration_gpt2.py,133,39,102,18,2034.0,1861.5,6.0
tests/models/glm/test_modeling_glm.py,133,39,14,11,2350.5,1861.5,9.0
tests/models/swin2sr/test_image_processing_swin2sr.py,133,38,29,24,1833.5,1861.5,9.0
src/transformers/debug_utils.py,132,85,129,49,1190.5,1868.0,2.0
src/transformers/models/audio_spectrogram_transformer/feature_extraction_audio_spectrogram_transformer.py,132,39,68,36,1506.5,1868.0,5.0
src/transformers/models/blip_2/configuration_blip_2.py,132,53,166,16,2112.0,1868.0,17.0
src/transformers/models/grounding_dino/processing_grounding_dino.py,132,52,93,41,1369.0,1868.0,8.0
src/transformers/models/owlv2/processing_owlv2.py,132,47,113,51,1152.5,1868.0,11.0
src/transformers/models/sam/configuration_sam.py,132,47,158,26,1778.5,1868.0,8.0
src/transformers/models/sam_hq/configuration_sam_hq.py,132,35,146,26,1778.5,1868.0,2.0
tests/models/perception_lm/test_processing_perception_lm.py,132,23,22,10,2405.0,1868.0,2.0
tests/quantization/bitnet_integration/test_bitnet.py,132,49,44,26,1778.5,1868.0,4.0
scripts/check_tokenizers.py,131,34,14,42,1337.0,1876.0,3.0
src/transformers/commands/env.py,131,29,17,33,1578.0,1876.0,6.0
src/transformers/models/moshi/configuration_moshi.py,131,42,160,21,1930.0,1876.0,4.0
src/transformers/models/seed_oss/modular_seed_oss.py,131,44,31,23,1866.5,1876.0,0.0
src/transformers/models/tvp/image_processing_tvp_fast.py,131,35,70,20,1963.5,1876.0,6.0
src/transformers/pipelines/image_to_text.py,131,50,62,41,1369.0,1876.0,12.0
tests/models/cohere2_vision/test_image_processing_cohere2_vision.py,131,31,30,24,1833.5,1876.0,1.0
src/transformers/models/deprecated/deta/configuration_deta.py,130,23,125,21,1930.0,1882.5,2.0
src/transformers/models/glpn/image_processing_glpn.py,130,41,105,30,1645.5,1882.5,8.0
src/transformers/models/instructblip/configuration_instructblip.py,130,51,158,15,2158.0,1882.5,11.0
src/transformers/models/instructblipvideo/configuration_instructblipvideo.py,130,52,163,15,2158.0,1882.5,7.0
tests/models/clip/test_tokenization_clip.py,130,33,24,18,2034.0,1882.5,8.0
tests/models/ovis2/test_image_processing_ovis2.py,130,27,20,16,2112.0,1882.5,1.0
src/transformers/modeling_flax_outputs.py,129,137,434,19,1995.5,1889.0,1.0
src/transformers/models/kyutai_speech_to_text/feature_extraction_kyutai_speech_to_text.py,129,31,77,50,1171.5,1889.0,2.0
src/transformers/models/siglip/image_processing_siglip.py,129,26,90,43,1310.5,1889.0,9.0
src/transformers/pipelines/zero_shot_image_classification.py,129,37,50,31,1621.5,1889.0,11.0
tests/models/auto/test_feature_extraction_auto.py,129,34,25,17,2072.0,1889.0,3.0
tests/models/blip/test_modeling_blip_text.py,129,28,14,21,1930.0,1889.0,7.0
tests/pipelines/test_pipelines_translation.py,129,23,17,14,2202.0,1889.0,7.0
src/transformers/models/aya_vision/processing_aya_vision.py,128,39,90,24,1833.5,1894.0,8.0
tests/models/chinese_clip/test_image_processing_chinese_clip.py,128,26,13,26,1778.5,1894.0,7.0
tests/models/instructblipvideo/test_processing_instructblipvideo.py,128,43,14,16,2112.0,1894.0,2.0
src/transformers/loss/loss_deformable_detr.py,127,27,24,34,1555.5,1900.0,2.0
src/transformers/models/efficientnet/image_processing_efficientnet_fast.py,127,27,48,23,1866.5,1900.0,4.0
src/transformers/models/qwen2_audio/processing_qwen2_audio.py,127,35,78,32,1599.0,1900.0,11.0
src/transformers/pipelines/text_classification.py,127,48,70,53,1118.5,1900.0,10.0
src/transformers/quantizers/quantizer_quanto.py,127,31,20,38,1453.0,1900.0,12.0
src/transformers/time_series_utils.py,127,42,56,49,1190.5,1900.0,3.0
tests/models/deberta/test_tokenization_deberta.py,127,27,16,17,2072.0,1900.0,3.0
tests/models/ernie4_5_moe/test_modeling_ernie4_5_moe.py,127,33,25,19,1995.5,1900.0,5.0
tests/pipelines/test_pipelines_summarization.py,127,12,17,12,2303.5,1900.0,8.0
examples/legacy/benchmarking/plot_csv_file.py,126,32,20,40,1395.5,1907.0,1.0
src/transformers/models/unispeech_sat/configuration_unispeech_sat.py,126,25,176,9,2458.0,1907.0,10.0
tests/models/owlv2/test_image_processing_owlv2.py,126,32,15,22,1897.0,1907.0,5.0
tests/models/splinter/test_tokenization_splinter.py,126,26,26,17,2072.0,1907.0,1.0
utils/get_test_reports.py,126,40,106,22,1897.0,1907.0,1.0
src/transformers/models/aria/configuration_aria.py,125,22,160,28,1709.0,1915.0,4.0
src/transformers/models/bloom/configuration_bloom.py,125,38,75,21,1930.0,1915.0,3.0
src/transformers/models/dab_detr/configuration_dab_detr.py,125,21,122,18,2034.0,1915.0,2.0
src/transformers/models/deepseek_vl/image_processing_deepseek_vl_fast.py,125,27,41,26,1778.5,1915.0,6.0
src/transformers/models/mask2former/configuration_mask2former.py,125,26,113,13,2252.0,1915.0,8.0
src/transformers/models/qwen2_vl/processing_qwen2_vl.py,125,36,94,34,1555.5,1915.0,15.0
src/transformers/models/speecht5/tokenization_speecht5.py,125,39,59,35,1534.0,1915.0,9.0
src/transformers/pipelines/image_segmentation.py,125,44,59,33,1578.0,1915.0,10.0
tests/models/aya_vision/test_processing_aya_vision.py,125,24,16,11,2350.5,1915.0,2.0
tests/models/clipseg/test_processing_clipseg.py,125,54,15,16,2112.0,1915.0,1.0
tests/models/omdet_turbo/test_processing_omdet_turbo.py,125,53,14,22,1897.0,1915.0,2.0
src/transformers/models/codegen/configuration_codegen.py,124,31,76,18,2034.0,1923.0,6.0
src/transformers/models/deprecated/tvlt/feature_extraction_tvlt.py,124,31,78,34,1555.5,1923.0,5.0
src/transformers/models/gemma3/processing_gemma3.py,124,33,30,34,1555.5,1923.0,13.0
src/transformers/models/idefics2/configuration_idefics2.py,124,34,110,29,1675.0,1923.0,5.0
tests/quantization/vptq_integration/test_vptq.py,124,35,35,21,1930.0,1923.0,3.0
examples/legacy/seq2seq/run_eval.py,123,31,30,27,1744.5,1929.5,1.0
src/transformers/models/barthez/tokenization_barthez.py,123,57,111,32,1599.0,1929.5,7.0
src/transformers/models/llama/tokenization_llama_fast.py,123,42,86,31,1621.5,1929.5,23.0
src/transformers/models/perceiver/configuration_perceiver.py,123,23,99,13,2252.0,1929.5,6.0
